time (hr),od-sensors-3.od-680_E21,od-sensors-6.od-680_E22,od-sensors-2.od-680_F21,od-sensors-5.od-680_F22,od-sensors-1.od-680_G21,od-sensors-7.od-680_G23,od-sensors-7.od-680_H21,od-sensors-8.od-680_H22
139.833333,2.11141,1.957919733,2.0977,1.990553333,0.95355,0.981052733,0.859147867,0.823608
139.916667,2.11141,1.961779733,2.0977,1.990553333,0.9548,0.981052733,0.859147867,0.822348
140,2.11141,1.965639733,2.0977,1.990553333,0.9548,0.980388733,0.859557867,0.822348
140.083333,2.11141,1.965639733,2.0977,1.990553333,0.9548,0.979724733,0.860171867,0.821098
140.166667,2.115106,1.965639733,2.0977,1.990553333,0.9548,0.979392733,0.860171867,0.822348
140.25,2.115106,1.965639733,2.101938,1.990553333,0.9548,0.979060733,0.860375867,0.821098
140.333333,2.118802,1.965639733,2.101938,1.993225333,0.9548,0.978402733,0.859967867,0.823608
140.416667,2.118802,1.965639733,2.101938,1.995897333,0.9548,0.978402733,0.859353867,0.822348
140.5,2.118802,1.965639733,2.106176,1.995897333,0.9548,0.978072733,0.859149867,0.822348
140.583333,2.115106,1.965639733,2.108295,1.995897333,0.9548,0.977410733,0.859355867,0.822348
140.666667,2.115106,1.965639733,2.104763333,1.995897333,0.9548,0.976748733,0.859151867,0.822348
140.75,2.11141,1.965639733,2.104763333,1.995897333,0.9548,0.977406733,0.859765867,0.823608
140.833333,2.11141,1.965639733,2.111826667,1.993225333,0.9548,0.977406733,0.859969867,0.822348
140.916667,2.115106,1.965639733,2.111826667,1.995897333,0.9548,0.977736733,0.859355867,0.821098
141,2.118802,1.965639733,2.1135925,1.998569333,0.9548,0.977082733,0.859149867,0.823608
141.083333,2.122498,1.965639733,2.114652,2.001241333,0.9548,0.977082733,0.859559867,0.822348
141.166667,2.12527,1.965639733,2.11889,2.001241333,0.9548,0.976752733,0.859763867,0.823608
141.25,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976422733,0.860379867,0.822348
141.333333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.975764733,0.860787867,0.822348
141.416667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976418733,0.861403867,0.822348
141.5,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.975764733,0.860993867,0.823608
141.583333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976094733,0.860789867,0.823608
141.666667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976094733,0.860995867,0.823608
141.75,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976094733,0.861201867,0.823608
141.833333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.975766733,0.860177867,0.823608
141.916667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976420733,0.860791867,0.823608
142,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.975762733,0.860791867,0.822348
142.083333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.975762733,0.859765867,0.822348
142.166667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976420733,0.860175867,0.821098
142.25,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976420733,0.860379867,0.822348
142.333333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976420733,0.860175867,0.821098
142.416667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976748733,0.860585867,0.823608
142.5,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976420733,0.860789867,0.822348
142.583333,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.976752733,0.860583867,0.822348
142.666667,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.977742733,0.860177867,0.822348
142.75,2.12989,1.965639733,2.11889,2.003913333,0.9548,0.978072733,0.860587867,0.822348
142.833333,2.133752,1.965639733,2.11889,2.003913333,0.9548,0.978734733,0.860381867,0.823608
142.916667,2.137614,1.965639733,2.11889,2.003913333,0.9548,0.979392733,0.860997867,0.823608
143,2.141476,1.965639733,2.11889,2.003913333,0.9548,0.979392733,0.860793867,0.823608
143.083333,2.145338,1.965639733,2.11889,2.003913333,0.9548,0.979060733,0.861199867,0.822348
143.166667,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.979060733,0.860993867,0.821098
143.25,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.978728733,0.861199867,0.822348
143.333333,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.978728733,0.860993867,0.821098
143.416667,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.978728733,0.860993867,0.823608
143.5,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.979060733,0.861403867,0.823608
143.583333,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.978730733,0.860993867,0.822348
143.666667,2.1492,1.965639733,2.11889,2.003913333,0.9548,0.978730733,0.860787867,0.823608
143.75,2.1492,1.969681733,2.11889,2.003913333,0.9548,0.978730733,0.860993867,0.822348
143.833333,2.1492,1.973723733,2.11889,2.003913333,0.9548,0.978398733,0.861197867,0.822348
143.916667,2.1492,1.975744733,2.11889,2.003913333,0.9548,0.978730733,0.860991867,0.821098
144,2.1492,1.979113067,2.11889,2.003913333,0.9548,0.979060733,0.861607867,0.823608
144.083333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979060733,0.860789867,0.822348
144.166667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979392733,0.860583867,0.822348
144.25,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979392733,0.860173867,0.822348
144.333333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979060733,0.860583867,0.823608
144.416667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979060733,0.860173867,0.822348
144.5,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979060733,0.860787867,0.822348
144.583333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979392733,0.860583867,0.821098
144.666667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979724733,0.860789867,0.822348
144.75,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979724733,0.860585867,0.821098
144.833333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979724733,0.860379867,0.821098
144.916667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980388733,0.860583867,0.821098
145,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980056733,0.860173867,0.821098
145.083333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980388733,0.859559867,0.822348
145.166667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980056733,0.859763867,0.821098
145.25,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980388733,0.859559867,0.821098
145.333333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980056733,0.859355867,0.822348
145.416667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980056733,0.859559867,0.821098
145.5,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980056733,0.860377867,0.822348
145.583333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980720733,0.860377867,0.821098
145.666667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.981052733,0.860787867,0.821098
145.75,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980720733,0.861197867,0.821098
145.833333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.980058733,0.861197867,0.821098
145.916667,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979394733,0.861403867,0.822348
146,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.979062733,0.860789867,0.821098
146.083333,2.1492,1.985849733,2.11889,2.003913333,0.9548,0.978068733,0.861199867,0.822348
146.166667,2.1492,1.985849733,2.123344,2.003913333,0.9548,0.978400733,0.860583867,0.822348
146.25,2.15324,1.985849733,2.1244575,2.003913333,0.9548,0.978400733,0.860175867,0.822348
146.333333,2.15728,1.985849733,2.126313333,2.003913333,0.9548,0.978070733,0.859559867,0.821098
146.416667,2.16132,1.985849733,2.126313333,2.003913333,0.9548,0.977408733,0.859969867,0.819838
146.5,2.16536,1.985849733,2.133736667,2.003913333,0.9548,0.977408733,0.858945867,0.819838
146.583333,2.1694,1.985849733,2.133736667,2.003913333,0.9548,0.976418733,0.859355867,0.819838
146.666667,2.1694,1.985849733,2.1355925,2.003913333,0.9548,0.977080733,0.859763867,0.819838
146.75,2.1694,1.985849733,2.1355925,2.003913333,0.9548,0.977080733,0.859969867,0.819838
146.833333,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977080733,0.859355867,0.821098
146.916667,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977080733,0.859763867,0.819838
147,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977738733,0.859353867,0.821098
147.083333,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977406733,0.859763867,0.822348
147.166667,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977406733,0.859557867,0.819838
147.25,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977406733,0.860171867,0.819838
147.333333,2.1694,1.985849733,2.14116,2.003913333,0.9548,0.977078733,0.859967867,0.821098
147.416667,2.1694,1.990087733,2.14116,2.003913333,0.9548,0.976748733,0.859967867,0.819838
147.5,2.1694,1.991147233,2.14116,2.003913333,0.9548,0.976418733,0.859557867,0.819838
147.583333,2.1694,1.992913067,2.14116,2.003913333,0.9548,0.975764733,0.859149867,0.819838
147.666667,2.1694,1.996444733,2.14116,2.003913333,0.9548,0.975110733,0.859149867,0.819838
147.75,2.1694,2.007039733,2.14116,2.003913333,0.9548,0.975438733,0.858945867,0.819838
